Date,Price,Open,High,Low,Vol.,Change %
12/14/2021,"23,541.70","23,625.00","23,833.30","23,500.00",7.36M,-0.53%
12/15/2021,"23,750.00","23,541.70","23,875.00","23,500.00",7.69M,0.88%
12/16/2021,"23,541.70","24,000.00","24,000.00","23,500.00",6.79M,-0.88%
12/17/2021,"23,500.00","23,583.30","23,666.70","23,416.70",8.49M,-0.18%
12/20/2021,"23,250.00","23,500.00","23,541.70","23,250.00",8.94M,-1.06%
12/21/2021,"23,291.70","23,416.70","23,500.00","23,208.30",7.64M,0.18%
12/22/2021,"23,041.70","23,291.70","23,375.00","22,958.30",10.40M,-1.07%
12/23/2021,"22,750.00","23,166.70","23,208.30","22,583.30",12.17M,-1.27%
12/24/2021,"23,458.30","22,708.30","23,458.30","22,708.30",8.17M,3.11%
12/27/2021,"23,458.30","23,583.30","23,666.70","23,250.00",4.64M,0.00%
12/28/2021,"23,583.30","23,625.00","23,666.70","23,375.00",7.54M,0.53%
12/29/2021,"23,583.30","23,708.30","24,041.70","23,541.70",11.08M,0.00%
12/30/2021,"23,708.30","23,833.30","23,958.30","23,583.30",5.94M,0.53%
12/31/2021,"24,083.30","23,916.70","24,458.30","23,750.00",15.59M,1.58%
1/4/2022,"24,250.00","24,333.30","24,500.00","24,208.30",10.89M,0.69%
1/5/2022,"23,916.70","24,250.00","24,291.70","23,875.00",10.94M,-1.37%
1/6/2022,"23,625.00","23,750.00","23,833.30","23,458.30",13.07M,-1.22%
1/7/2022,"23,833.30","23,625.00","24,041.70","23,583.30",11.43M,0.88%
1/10/2022,"23,416.70","23,791.70","23,958.30","23,416.70",10.72M,-1.75%
1/11/2022,"23,250.00","23,541.70","23,750.00","23,250.00",8.21M,-0.71%
1/12/2022,"24,333.30","23,500.00","24,333.30","23,375.00",18.35M,4.66%
1/13/2022,"24,750.00","24,750.00","25,708.30","24,625.00",41.70M,1.71%
1/14/2022,"24,708.30","24,583.30","25,125.00","24,375.00",11.37M,-0.17%
1/17/2022,"24,583.30","24,750.00","25,625.00","24,583.30",35.32M,-0.51%
1/18/2022,"24,916.70","24,750.00","25,291.70","24,583.30",17.20M,1.36%
1/19/2022,"24,666.70","25,166.70","25,666.70","24,666.70",14.87M,-1.00%
1/20/2022,"25,166.70","24,750.00","25,416.70","24,375.00",18.76M,2.03%
1/21/2022,"26,500.00","25,166.70","26,916.70","25,083.30",61.12M,5.30%
1/24/2022,"26,750.00","26,541.70","27,500.00","26,375.00",38.55M,0.94%
1/25/2022,"27,166.70","26,666.70","27,250.00","26,583.30",23.81M,1.56%
1/26/2022,"27,750.00","27,458.30","28,250.00","27,333.30",33.26M,2.15%
1/27/2022,"27,500.00","27,500.00","27,791.70","27,125.00",21.19M,-0.90%
1/28/2022,"28,083.30","27,750.00","28,500.00","27,666.70",28.83M,2.12%
2/7/2022,"28,166.70","28,583.30","28,750.00","27,958.30",20.16M,0.30%
2/8/2022,"28,166.70","28,000.00","28,458.30","27,750.00",22.40M,0.00%
2/9/2022,"27,750.00","28,166.70","28,458.30","27,750.00",25.30M,-1.48%
2/10/2022,"28,125.00","27,666.70","28,500.00","27,541.70",28.43M,1.35%
2/11/2022,"28,291.70","28,125.00","28,458.30","28,083.30",17.00M,0.59%
2/14/2022,"26,666.70","27,916.70","28,166.70","26,666.70",32.78M,-5.74%
2/15/2022,"27,250.00","26,791.70","27,416.70","26,625.00",24.89M,2.19%
2/16/2022,"27,208.30","27,458.30","27,541.70","26,875.00",11.17M,-0.15%
2/17/2022,"27,666.70","27,208.30","27,666.70","27,166.70",11.20M,1.68%
2/18/2022,"27,208.30","27,416.70","27,541.70","27,125.00",14.98M,-1.66%
2/21/2022,"27,208.30","27,166.70","27,416.70","26,541.70",22.59M,0.00%
2/22/2022,"28,666.70","27,083.30","28,666.70","26,750.00",44.95M,5.36%
2/23/2022,"28,625.00","28,833.30","29,083.30","28,458.30",20.78M,-0.15%
2/24/2022,"28,333.30","28,333.30","29,000.00","27,666.70",35.78M,-1.02%
2/25/2022,"28,416.70","28,708.30","29,083.30","28,416.70",20.17M,0.29%
2/28/2022,"28,666.70","28,375.00","29,000.00","28,333.30",15.32M,0.88%
3/1/2022,"28,333.30","28,833.30","29,083.30","28,208.30",19.58M,-1.16%
3/2/2022,"27,083.30","28,166.70","28,166.70","27,000.00",61.95M,-4.41%
3/3/2022,"27,583.30","27,416.70","27,750.00","26,333.30",35.98M,1.85%
3/4/2022,"27,416.70","27,500.00","27,750.00","27,166.70",13.44M,-0.60%
3/7/2022,"26,833.30","26,833.30","27,208.30","26,666.70",22.68M,-2.13%
3/8/2022,"25,833.30","26,500.00","26,666.70","25,833.30",30.76M,-3.73%
3/9/2022,"25,625.00","25,833.30","26,083.30","25,208.30",28.93M,-0.81%
3/10/2022,"25,875.00","26,083.30","26,458.30","25,833.30",14.24M,0.98%
3/11/2022,"26,208.30","25,875.00","26,416.70","25,875.00",13.52M,1.29%
3/14/2022,"26,375.00","26,250.00","26,666.70","26,000.00",19.18M,0.64%
3/15/2022,"26,333.30","26,583.30","26,583.30","26,125.00",10.44M,-0.16%
3/16/2022,"26,750.00","26,791.70","27,000.00","26,583.30",13.47M,1.58%
3/17/2022,"26,875.00","27,041.70","27,291.70","26,833.30",12.29M,0.47%
3/18/2022,"26,750.00","27,083.30","27,125.00","26,666.70",11.93M,-0.47%
3/21/2022,"26,833.30","26,916.70","26,916.70","26,500.00",14.03M,0.31%
3/22/2022,"27,041.70","26,833.30","27,250.00","26,833.30",13.21M,0.78%
3/23/2022,"26,791.70","27,083.30","27,250.00","26,791.70",10.92M,-0.92%
3/24/2022,"26,708.30","26,708.30","26,958.30","26,666.70",9.74M,-0.31%
3/25/2022,"26,500.00","26,708.30","26,833.30","26,500.00",9.71M,-0.78%
3/28/2022,"26,250.00","26,500.00","26,625.00","25,916.70",15.54M,-0.94%
3/29/2022,"26,666.70","26,375.00","26,666.70","26,250.00",8.96M,1.59%
3/30/2022,"27,208.30","26,583.30","27,833.30","26,500.00",36.16M,2.03%
3/31/2022,"27,458.30","27,208.30","27,583.30","27,208.30",15.39M,0.92%
4/1/2022,"27,750.00","27,500.00","27,916.70","27,333.30",19.51M,1.06%
4/4/2022,"27,500.00","28,125.00","28,125.00","27,500.00",14.63M,-0.90%
4/5/2022,"27,208.30","27,458.30","27,666.70","27,208.30",11.96M,-1.06%
4/6/2022,"27,791.70","27,208.30","27,916.70","27,083.30",20.14M,2.14%
4/7/2022,"28,083.30","27,958.30","28,666.70","27,916.70",28.93M,1.05%
4/8/2022,"27,666.70","28,125.00","28,333.30","27,583.30",13.72M,-1.48%
4/12/2022,"26,875.00","27,666.70","27,708.30","26,833.30",18.41M,-2.86%
4/13/2022,"27,166.70","26,875.00","27,333.30","26,833.30",16.27M,1.09%
4/14/2022,"26,916.70","27,250.00","27,416.70","26,916.70",9.49M,-0.92%
4/15/2022,"26,166.70","26,916.70","26,958.30","26,083.30",18.13M,-2.79%
4/18/2022,"25,250.00","26,083.30","26,083.30","25,125.00",21.47M,-3.50%
4/19/2022,"24,416.70","25,416.70","25,708.30","24,416.70",15.30M,-3.30%
4/20/2022,"24,583.30","24,500.00","25,041.70","24,291.70",15.64M,0.68%
4/21/2022,"25,000.00","24,583.30","25,458.30","24,250.00",15.13M,1.70%
4/22/2022,"25,000.00","25,250.00","25,666.70","24,833.30",13.74M,0.00%
4/25/2022,"23,416.70","25,166.70","25,416.70","23,250.00",19.44M,-6.33%
4/26/2022,"24,458.30","23,333.30","24,541.70","22,500.00",17.74M,4.45%
4/27/2022,"24,750.00","24,375.00","24,791.70","24,041.70",8.61M,1.19%
4/28/2022,"24,541.70","24,833.30","24,916.70","24,500.00",7.52M,-0.84%
4/29/2022,"24,833.30","24,458.30","24,916.70","24,416.70",10.18M,1.19%
5/4/2022,"24,083.30","24,833.30","24,875.00","24,083.30",9.45M,-3.02%
5/5/2022,"24,166.70","24,416.70","24,416.70","23,541.70",8.29M,0.35%
5/6/2022,"23,333.30","23,750.00","24,000.00","23,333.30",10.62M,-3.45%
5/9/2022,"21,833.30","23,000.00","23,166.70","21,791.70",18.90M,-6.43%
5/10/2022,"22,541.70","21,500.00","22,541.70","20,916.70",13.01M,3.24%
5/11/2022,"22,916.70","22,541.70","22,916.70","22,250.00",6.92M,1.66%
5/12/2022,"21,375.00","22,500.00","22,750.00","21,375.00",12.22M,-6.73%
5/13/2022,"20,083.30","21,666.70","21,833.30","20,083.30",19.36M,-6.04%
5/16/2022,"20,500.00","21,000.00","21,125.00","20,416.70",8.86M,2.07%
5/17/2022,"21,916.70","20,541.70","21,916.70","20,458.30",9.72M,6.91%
5/18/2022,"22,208.30","22,333.30","22,916.70","22,000.00",10.41M,1.33%
5/19/2022,"22,291.70","21,833.30","22,541.70","21,666.70",7.50M,0.38%
5/20/2022,"22,500.00","22,333.30","22,708.30","22,166.70",6.05M,0.93%
5/23/2022,"21,916.70","22,500.00","22,583.30","21,750.00",7.52M,-2.59%
5/24/2022,"22,375.00","22,083.30","22,375.00","21,791.70",8.03M,2.09%
5/25/2022,"23,375.00","22,500.00","23,541.70","22,500.00",13.10M,4.47%
5/26/2022,"23,041.70","23,583.30","23,583.30","23,041.70",8.71M,-1.43%
5/27/2022,"23,333.30","23,083.30","23,458.30","22,958.30",10.05M,1.27%
5/30/2022,"23,416.70","23,541.70","23,541.70","23,250.00",9.53M,0.36%
5/31/2022,"23,125.00","23,333.30","23,333.30","22,916.70",6.34M,-1.25%
6/1/2022,"23,000.00","23,000.00","23,333.30","22,958.30",4.71M,-0.54%
6/2/2022,"22,666.70","22,958.30","23,208.30","22,666.70",7.79M,-1.45%
6/3/2022,"22,833.30","22,708.30","22,833.30","22,208.30",6.20M,0.74%
6/6/2022,"22,708.30","22,833.30","22,958.30","22,416.70",8.33M,-0.55%
6/7/2022,"22,458.30","22,750.00","22,750.00","22,000.00",6.63M,-1.10%
6/8/2022,"23,291.70","22,666.70","23,416.70","22,458.30",14.19M,3.71%
6/9/2022,"23,166.70","23,458.30","23,458.30","22,916.70",5.44M,-0.54%
6/10/2022,"22,916.70","22,916.70","23,333.30","22,875.00",5.63M,-1.08%
6/13/2022,"21,375.00","22,333.30","22,333.30","21,333.30",19.34M,-6.73%
6/14/2022,"21,250.00","20,833.30","21,583.30","20,833.30",10.48M,-0.58%
6/15/2022,"20,750.00","21,041.70","21,250.00","20,166.70",18.71M,-2.35%
6/16/2022,"20,750.00","20,833.30","21,166.70","20,750.00",8.55M,0.00%
6/17/2022,"19,416.70","19,708.30","20,083.30","19,333.30",25.13M,-6.43%
6/20/2022,"18,750.00","19,416.70","19,708.30","18,208.30",11.61M,-3.43%
6/21/2022,"18,708.30","18,750.00","19,083.30","18,375.00",7.50M,-0.22%
6/22/2022,"19,541.70","18,875.00","19,916.70","18,875.00",12.56M,4.45%
6/23/2022,"20,041.70","19,375.00","20,041.70","19,375.00",6.77M,2.56%
6/24/2022,"19,750.00","20,166.70","20,166.70","19,750.00",4.62M,-1.46%
6/27/2022,"20,083.30","19,833.30","20,166.70","19,666.70",6.70M,1.69%
6/28/2022,"20,583.30","19,750.00","21,000.00","19,708.30",14.87M,2.49%
6/29/2022,"20,583.30","20,458.30","20,916.70","20,291.70",10.29M,0.00%
6/30/2022,"20,166.70","20,625.00","20,750.00","20,166.70",8.62M,-2.02%
7/1/2022,"20,166.70","19,791.70","20,333.30","19,541.70",9.07M,0.00%
7/4/2022,"20,500.00","20,291.70","20,541.70","20,083.30",7.58M,1.65%
7/5/2022,"21,208.30","20,541.70","21,500.00","20,416.70",19.80M,3.46%
7/6/2022,"20,750.00","20,833.30","21,291.70","20,708.30",8.97M,-2.16%
7/7/2022,"20,916.70","20,750.00","21,125.00","20,416.70",7.89M,0.80%
7/8/2022,"20,875.00","21,083.30","21,083.30","20,791.70",6.66M,-0.20%
7/11/2022,"20,333.30","20,750.00","20,875.00","20,250.00",9.92M,-2.59%
7/12/2022,"20,875.00","20,416.70","21,000.00","20,291.70",7.03M,2.66%
7/13/2022,"21,083.30","21,083.30","21,458.30","20,916.70",11.59M,1.00%
7/14/2022,"21,250.00","20,958.30","21,291.70","20,958.30",8.73M,0.79%
7/15/2022,"21,208.30","21,250.00","21,416.70","21,166.70",9.71M,-0.20%
7/18/2022,"21,166.70","21,250.00","21,416.70","21,166.70",7.37M,-0.20%
7/19/2022,"21,000.00","21,125.00","21,166.70","20,833.30",5.69M,-0.79%
7/20/2022,"21,291.70","21,250.00","21,375.00","21,166.70",8.26M,1.39%
7/21/2022,"21,333.30","21,250.00","21,458.30","21,250.00",8.02M,0.20%
7/22/2022,"21,291.70","21,333.30","21,583.30","21,291.70",8.50M,-0.20%
7/25/2022,"21,041.70","21,208.30","21,291.70","21,000.00",4.36M,-1.17%
7/26/2022,"20,958.30","21,041.70","21,208.30","20,916.70",4.31M,-0.40%
7/27/2022,"20,750.00","20,833.30","20,916.70","20,625.00",6.89M,-0.99%
7/28/2022,"21,291.70","21,041.70","21,458.30","20,916.70",11.20M,2.61%
7/29/2022,"21,375.00","21,416.70","21,458.30","21,250.00",8.90M,0.39%
8/1/2022,"22,083.30","21,416.70","22,083.30","21,375.00",14.40M,3.31%
8/2/2022,"22,250.00","22,041.70","22,375.00","21,916.70",13.09M,0.75%
8/3/2022,"22,416.70","22,166.70","22,416.70","21,833.30",11.87M,0.75%
8/4/2022,"22,458.30","22,458.30","22,666.70","22,333.30",13.43M,0.19%
8/5/2022,"22,458.30","22,416.70","22,458.30","22,125.00",8.99M,0.00%
8/8/2022,"22,583.30","22,500.00","22,666.70","22,333.30",10.86M,0.56%
8/9/2022,"22,791.70","22,833.30","23,000.00","22,666.70",12.72M,0.92%
8/10/2022,"22,666.70","22,833.30","22,875.00","22,583.30",7.64M,-0.55%
8/11/2022,"22,333.30","22,875.00","22,916.70","22,291.70",13.48M,-1.47%
8/12/2022,"22,541.70","22,333.30","22,583.30","22,250.00",5.34M,0.93%
8/15/2022,"22,791.70","22,750.00","23,000.00","22,708.30",9.73M,1.11%
8/16/2022,"22,708.30","22,750.00","22,833.30","22,625.00",8.45M,-0.37%
8/17/2022,"23,125.00","22,750.00","23,208.30","22,750.00",18.49M,1.84%
8/18/2022,"23,041.70","23,083.30","23,208.30","22,958.30",10.86M,-0.36%
8/19/2022,"23,000.00","23,083.30","23,083.30","22,916.70",10.95M,-0.18%
8/22/2022,"23,100.00","23,300.00","23,450.00","23,000.00",10.64M,0.43%
8/23/2022,"23,200.00","22,800.00","23,250.00","22,800.00",5.63M,0.43%
8/24/2022,"23,300.00","23,250.00","23,400.00","23,150.00",7.26M,0.43%
8/25/2022,"23,650.00","23,400.00","23,650.00","23,250.00",11.50M,1.50%
8/26/2022,"23,600.00","23,750.00","23,900.00","23,600.00",10.03M,-0.21%
8/29/2022,"23,400.00","23,050.00","23,500.00","22,900.00",11.96M,-0.85%
8/30/2022,"23,650.00","23,550.00","23,900.00","23,450.00",9.24M,1.07%
8/31/2022,"23,750.00","23,650.00","23,950.00","23,550.00",6.93M,0.42%
9/5/2022,"23,600.00","23,700.00","23,900.00","23,550.00",6.38M,-0.63%
9/6/2022,"23,650.00","23,600.00","23,900.00","23,550.00",6.89M,0.21%
9/7/2022,"23,000.00","23,700.00","23,800.00","23,000.00",17.41M,-2.75%
9/8/2022,"22,800.00","23,100.00","23,250.00","22,750.00",7.96M,-0.87%
9/9/2022,"22,700.00","22,950.00","22,950.00","22,250.00",8.65M,-0.44%
9/12/2022,"22,600.00","23,000.00","23,000.00","22,600.00",3.01M,-0.44%
9/13/2022,"22,550.00","22,650.00","22,750.00","22,500.00",5.16M,-0.22%
9/14/2022,"22,400.00","22,050.00","22,450.00","22,000.00",6.83M,-0.67%
9/15/2022,"22,150.00","22,450.00","22,550.00","22,050.00",3.59M,-1.12%
9/16/2022,"21,800.00","22,250.00","22,350.00","21,750.00",7.02M,-1.58%
9/19/2022,"21,000.00","21,700.00","21,800.00","21,000.00",8.31M,-3.67%
9/20/2022,"21,350.00","21,350.00","21,350.00","20,950.00",5.17M,1.67%
9/21/2022,"21,200.00","21,200.00","21,200.00","20,950.00",4.02M,-0.70%
9/22/2022,"21,250.00","21,000.00","21,250.00","20,850.00",5.33M,0.24%
9/23/2022,"21,000.00","21,200.00","21,350.00","21,000.00",3.72M,-1.18%
9/26/2022,"20,100.00","20,600.00","20,900.00","19,900.00",10.19M,-4.29%
9/27/2022,"20,200.00","20,350.00","20,350.00","20,000.00",3.98M,0.50%
9/28/2022,"19,950.00","20,000.00","20,250.00","19,950.00",3.50M,-1.24%
9/29/2022,"19,800.00","20,200.00","20,250.00","19,800.00",4.32M,-0.75%
9/30/2022,"20,000.00","19,700.00","20,000.00","19,300.00",7.53M,1.01%
10/3/2022,"18,700.00","19,900.00","19,900.00","18,600.00",9.07M,-6.50%
10/4/2022,"18,800.00","19,200.00","19,200.00","18,500.00",8.40M,0.53%
10/5/2022,"19,200.00","19,100.00","19,450.00","19,050.00",5.03M,2.13%
10/6/2022,"18,100.00","19,150.00","19,150.00","18,050.00",7.52M,-5.73%
10/7/2022,"16,950.00","17,550.00","17,800.00","16,850.00",41.17M,-6.35%
10/10/2022,"17,250.00","16,950.00","17,400.00","16,550.00",11.37M,1.77%
10/11/2022,"16,050.00","17,300.00","17,300.00","16,050.00",19.40M,-6.96%
10/12/2022,"17,150.00","16,150.00","17,150.00","16,150.00",12.29M,6.85%
10/13/2022,"17,400.00","17,150.00","17,550.00","17,000.00",6.81M,1.46%
10/14/2022,"17,800.00","17,900.00","18,300.00","17,600.00",12.14M,2.30%
10/17/2022,"17,500.00","17,700.00","17,800.00","17,100.00",9.75M,-1.69%
10/18/2022,"17,550.00","17,950.00","18,200.00","17,450.00",9.56M,0.29%
10/19/2022,"17,500.00","17,700.00","17,800.00","17,250.00",5.59M,-0.28%
10/20/2022,"17,150.00","17,450.00","17,500.00","17,150.00",6.78M,-2.00%
10/21/2022,"16,100.00","17,250.00","17,250.00","16,100.00",13.74M,-6.12%
10/24/2022,"15,600.00","16,300.00","16,450.00","15,450.00",17.42M,-3.11%
10/25/2022,"16,400.00","15,750.00","16,650.00","15,500.00",16.04M,5.13%
10/26/2022,"16,400.00","16,400.00","16,800.00","16,250.00",7.26M,0.00%
10/27/2022,"17,500.00","16,500.00","17,500.00","16,500.00",13.10M,6.71%
10/28/2022,"17,650.00","17,800.00","18,150.00","17,400.00",13.95M,0.86%
10/31/2022,"17,700.00","17,700.00","17,900.00","17,000.00",12.20M,0.28%
11/1/2022,"18,000.00","18,000.00","18,400.00","17,850.00",20.85M,1.69%
11/2/2022,"17,900.00","18,000.00","18,200.00","17,800.00",10.21M,-0.56%
11/3/2022,"17,650.00","17,650.00","18,000.00","17,600.00",8.90M,-1.40%
11/4/2022,"17,900.00","17,350.00","17,900.00","16,500.00",24.98M,1.42%
11/7/2022,"16,950.00","17,600.00","17,750.00","16,950.00",11.58M,-5.31%
11/8/2022,"17,200.00","16,750.00","17,450.00","16,600.00",8.72M,1.47%
11/9/2022,"16,950.00","17,300.00","17,550.00","16,900.00",8.44M,-1.45%
11/10/2022,"15,800.00","16,850.00","16,900.00","15,800.00",20.04M,-6.78%
11/11/2022,"16,000.00","16,250.00","16,700.00","15,950.00",11.97M,1.27%
11/14/2022,"15,200.00","15,950.00","15,950.00","15,100.00",12.03M,-5.00%
11/15/2022,"14,150.00","15,000.00","15,200.00","14,150.00",23.48M,-6.91%
11/16/2022,"15,100.00","13,450.00","15,100.00","13,200.00",26.09M,6.71%
11/17/2022,"15,700.00","15,350.00","15,900.00","15,100.00",14.82M,3.97%
11/18/2022,"15,700.00","15,500.00","16,200.00","15,000.00",12.90M,0.00%
11/21/2022,"15,700.00","15,900.00","16,100.00","15,600.00",10.73M,0.00%
11/22/2022,"15,800.00","15,700.00","16,450.00","15,600.00",13.39M,0.64%
11/23/2022,"15,700.00","15,800.00","16,100.00","15,700.00",7.37M,-0.63%
11/24/2022,"15,700.00","15,650.00","15,850.00","15,400.00",6.35M,0.00%
11/25/2022,"16,200.00","15,800.00","16,200.00","15,750.00",9.86M,3.18%
11/28/2022,"17,200.00","16,450.00","17,200.00","16,400.00",15.45M,6.17%
11/29/2022,"17,200.00","17,200.00","17,450.00","16,800.00",15.13M,0.00%
11/30/2022,"17,400.00","17,300.00","17,550.00","16,950.00",13.19M,1.16%
12/1/2022,"17,800.00","17,700.00","18,400.00","17,450.00",27.68M,2.30%
12/2/2022,"18,800.00","17,800.00","18,800.00","17,550.00",16.33M,5.62%
12/5/2022,"19,000.00","19,000.00","19,300.00","18,750.00",19.93M,1.06%
12/6/2022,"17,700.00","19,000.00","19,050.00","17,700.00",22.07M,-6.84%
12/7/2022,"17,300.00","17,650.00","17,900.00","17,250.00",12.16M,-2.26%
12/8/2022,"18,100.00","17,700.00","18,500.00","17,550.00",13.82M,4.62%
12/9/2022,"18,200.00","18,200.00","18,300.00","17,750.00",9.43M,0.55%
12/12/2022,"17,700.00","18,200.00","18,400.00","17,650.00",12.47M,-2.75%
12/13/2022,"18,000.00","17,750.00","18,000.00","17,500.00",7.97M,1.69%
12/14/2022,"18,150.00","18,350.00","18,400.00","18,000.00",10.44M,0.83%
12/15/2022,"18,950.00","18,000.00","19,200.00","18,000.00",24.16M,4.41%
12/16/2022,"18,800.00","18,700.00","19,100.00","18,700.00",11.67M,-0.79%
12/19/2022,"18,350.00","18,800.00","19,250.00","18,350.00",14.38M,-2.39%
12/20/2022,"17,600.00","18,300.00","18,450.00","17,400.00",18.20M,-4.09%
12/21/2022,"17,700.00","17,850.00","17,900.00","17,100.00",8.65M,0.57%
12/22/2022,"18,000.00","17,900.00","18,300.00","17,700.00",7.71M,1.69%
12/23/2022,"17,750.00","17,950.00","17,950.00","17,600.00",4.51M,-1.39%
12/26/2022,"16,800.00","17,700.00","17,750.00","16,800.00",9.43M,-5.35%
12/27/2022,"17,250.00","16,850.00","17,300.00","16,750.00",5.63M,2.68%
12/28/2022,"17,450.00","17,300.00","17,600.00","17,050.00",4.61M,1.16%
12/29/2022,"17,400.00","17,300.00","17,600.00","17,300.00",4.18M,-0.29%
12/30/2022,"17,100.00","17,550.00","17,550.00","17,100.00",4.13M,-1.72%
1/3/2023,"18,000.00","17,200.00","18,000.00","17,200.00",7.54M,5.26%
1/4/2023,"17,950.00","18,100.00","18,250.00","17,950.00",7.75M,-0.28%
1/5/2023,"18,200.00","18,000.00","18,250.00","17,800.00",7.75M,1.39%
1/6/2023,"18,250.00","18,050.00","18,750.00","18,000.00",10.92M,0.27%
1/9/2023,"18,250.00","18,500.00","18,500.00","18,200.00",5.95M,0.00%
1/10/2023,"18,200.00","18,200.00","18,350.00","18,100.00",6.40M,-0.27%
1/11/2023,"18,250.00","18,250.00","18,450.00","18,200.00",6.47M,0.27%
1/12/2023,"18,250.00","18,300.00","18,400.00","18,150.00",7.33M,0.00%
1/13/2023,"18,250.00","18,400.00","18,550.00","18,250.00",8.00M,0.00%
1/16/2023,"18,500.00","18,300.00","18,550.00","18,200.00",6.25M,1.37%
1/17/2023,"19,400.00","18,700.00","19,400.00","18,600.00",18.90M,4.86%
1/18/2023,"19,550.00","19,500.00","19,550.00","19,200.00",9.91M,0.77%
1/19/2023,"19,600.00","19,500.00","19,750.00","19,400.00",11.06M,0.26%
1/27/2023,"19,700.00","19,900.00","20,100.00","19,650.00",9.20M,0.51%
1/30/2023,"19,250.00","19,800.00","19,800.00","19,250.00",12.66M,-2.28%
1/31/2023,"19,550.00","19,200.00","19,550.00","18,750.00",14.97M,1.56%
2/1/2023,"18,900.00","19,700.00","19,950.00","18,900.00",15.74M,-3.32%
2/2/2023,"18,950.00","19,100.00","19,100.00","18,550.00",12.21M,0.26%
2/3/2023,"18,600.00","18,950.00","19,100.00","18,600.00",10.02M,-1.85%
2/6/2023,"18,700.00","18,600.00","18,900.00","18,500.00",6.64M,0.54%
2/7/2023,"18,350.00","18,850.00","18,850.00","18,350.00",7.68M,-1.87%
2/8/2023,"18,400.00","18,500.00","18,700.00","18,250.00",5.59M,0.27%
2/9/2023,"18,450.00","18,400.00","18,700.00","18,350.00",6.33M,0.27%
2/10/2023,"18,300.00","18,550.00","18,600.00","18,300.00",5.99M,-0.81%
2/13/2023,"18,000.00","18,200.00","18,200.00","17,750.00",9.87M,-1.64%
2/14/2023,"17,850.00","18,000.00","18,150.00","17,800.00",6.60M,-0.83%
2/15/2023,"18,000.00","17,750.00","18,250.00","17,750.00",6.52M,0.84%
2/16/2023,"18,250.00","18,100.00","18,350.00","18,050.00",4.74M,1.39%
2/17/2023,"18,100.00","18,250.00","18,400.00","18,100.00",4.79M,-0.82%
2/20/2023,"18,900.00","18,100.00","18,900.00","18,100.00",8.60M,4.42%
2/21/2023,"18,600.00","19,000.00","19,100.00","18,600.00",6.95M,-1.59%
2/22/2023,"18,250.00","18,400.00","18,500.00","18,250.00",9.88M,-1.88%
2/23/2023,"18,150.00","18,000.00","18,200.00","17,700.00",16.33M,-0.55%
2/24/2023,"17,700.00","18,150.00","18,250.00","17,700.00",10.07M,-2.48%
2/27/2023,"17,250.00","17,450.00","17,500.00","17,250.00",8.05M,-2.54%
2/28/2023,"17,250.00","17,350.00","17,650.00","17,150.00",6.16M,0.00%
3/1/2023,"17,650.00","17,150.00","17,650.00","17,000.00",6.32M,2.32%
3/2/2023,"17,400.00","17,650.00","17,700.00","17,350.00",3.84M,-1.42%
3/3/2023,"17,150.00","17,500.00","17,500.00","17,150.00",4.74M,-1.44%
3/6/2023,"17,300.00","17,400.00","17,700.00","17,300.00",6.83M,0.87%
3/7/2023,"17,400.00","17,400.00","17,600.00","17,350.00",6.17M,0.58%
3/8/2023,"17,600.00","17,300.00","17,600.00","17,200.00",7.41M,1.15%
3/9/2023,"17,800.00","17,650.00","17,950.00","17,600.00",8.06M,1.14%
3/10/2023,"17,750.00","17,800.00","17,800.00","17,600.00",5.29M,-0.28%
3/13/2023,"17,500.00","17,350.00","17,600.00","17,350.00",8.53M,-1.41%
3/14/2023,"17,200.00","17,500.00","17,550.00","17,200.00",8.47M,-1.71%
3/15/2023,"17,800.00","17,600.00","17,850.00","17,500.00",6.28M,3.49%
3/16/2023,"17,450.00","17,700.00","17,700.00","17,400.00",5.75M,-1.97%
3/17/2023,"17,450.00","17,700.00","17,700.00","17,450.00",4.27M,0.00%
3/20/2023,"17,300.00","17,600.00","17,600.00","17,300.00",5.99M,-0.86%
3/21/2023,"17,350.00","17,450.00","17,500.00","17,200.00",8.04M,0.29%
3/22/2023,"17,400.00","17,500.00","17,550.00","17,350.00",5.29M,0.29%
3/23/2023,"17,400.00","17,300.00","17,450.00","17,300.00",3.78M,0.00%
3/24/2023,"17,750.00","17,700.00","17,950.00","17,600.00",16.31M,2.01%
3/27/2023,"17,950.00","17,800.00","18,000.00","17,700.00",8.04M,1.13%
3/28/2023,"18,000.00","18,050.00","18,300.00","18,000.00",12.39M,0.28%
3/29/2023,"18,300.00","18,150.00","18,400.00","18,100.00",10.44M,1.67%
3/30/2023,"18,250.00","18,400.00","18,500.00","18,250.00",8.98M,-0.27%
3/31/2023,"18,250.00","18,300.00","18,400.00","18,150.00",10.54M,0.00%
4/3/2023,"18,700.00","18,500.00","18,700.00","18,400.00",20.42M,2.47%
4/4/2023,"18,750.00","18,750.00","18,800.00","18,600.00",11.31M,0.27%
4/5/2023,"18,800.00","18,750.00","18,850.00","18,600.00",9.89M,0.27%
4/6/2023,"18,500.00","18,850.00","18,900.00","18,500.00",12.04M,-1.60%
4/7/2023,"18,600.00","18,500.00","18,600.00","18,350.00",8.54M,0.54%
4/10/2023,"18,600.00","18,700.00","19,000.00","18,600.00",13.11M,0.00%
4/11/2023,"18,750.00","18,600.00","18,800.00","18,450.00",6.64M,0.81%
